policy_id,age,gender,region,policy_tenure_months,vehicle_age_years,vehicle_type,annual_premium,num_prev_claims,driving_experience_years,credit_score,annual_mileage_km,has_anti_theft,occupation,marital_status,claim,claim_amount,claim_age
P102874,48,Male,West,195,17,SUV,13399.73,0,32.0,556.0,15915.0,No,Self-employed,Married,1,26926.34,48.0
P102875,33,Male,East,103,15,SUV,16974.26,0,15.0,618.0,15898.0,No,Employed,Single,0,0.0,
P102876,31,Female,East,72,6,Sedan,10083.35,0,12.0,615.0,9854.0,Yes,Employed,Married,1,35410.58,32.0
P102877,70,Female,South,171,9,SUV,9637.95,1,52.0,844.0,13661.0,No,Employed,Married,1,36114.0,70.0
P102878,65,Female,East,89,15,Sedan,13937.47,0,47.0,715.0,21976.0,Yes,Employed,Married,1,22487.79,66.0
P102879,22,Female,East,58,16,Sedan,8946.03,0,4.0,575.0,13451.0,No,Self-employed,Married,1,47704.01,22.0
P102880,58,Female,South,105,6,Motorcycle,13761.08,0,38.0,540.0,6219.0,Yes,Employed,Single,0,0.0,
P102881,43,Female,West,180,10,Sedan,8575.46,0,27.0,559.0,7730.0,No,Employed,Single,0,0.0,
P102882,79,Male,West,204,16,Sedan,13040.04,0,60.0,749.0,7494.0,No,Employed,Married,1,43290.41,79.0
P102883,45,Female,South,69,4,Motorcycle,10720.54,0,29.0,556.0,18604.0,Yes,Employed,Single,1,34220.8,45.0
P102884,19,Female,North,225,0,Sedan,12455.86,0,0.0,763.0,13972.0,Yes,Employed,Single,1,32804.02,19.0
P102885,67,Male,South,46,2,SUV,15224.13,0,46.0,667.0,4130.0,No,Employed,Married,0,0.0,
P102886,23,Female,North,153,15,Truck,11619.75,0,7.0,633.0,18515.0,No,Employed,Married,0,0.0,
P102887,80,Female,East,25,14,Sedan,13617.1,1,60.0,570.0,14833.0,Yes,Unemployed,Married,1,43827.87,80.0
P102888,26,Male,West,121,3,Truck,9232.0,0,8.0,738.0,12872.0,No,Employed,Married,0,0.0,
P102889,50,Male,North,35,11,Truck,9809.32,0,31.0,688.0,19586.0,No,Employed,Married,1,69522.76,51.0
P102890,58,Female,North,189,0,SUV,7614.35,0,40.0,713.0,10855.0,No,Employed,Single,1,44575.58,59.0
P102891,42,Female,East,15,16,Sedan,11750.15,1,24.0,631.0,18810.0,No,Employed,Single,1,23716.24,42.0
P102892,65,Female,West,106,14,Motorcycle,13170.56,0,46.0,697.0,952.0,No,Unemployed,Single,0,0.0,
P102893,30,Male,East,218,19,SUV,13544.73,0,11.0,754.0,8335.0,No,Unemployed,Single,1,23604.32,30.0
P102894,26,Male,West,128,19,SUV,18787.52,0,6.0,692.0,15959.0,No,Retired,Single,1,30190.65,26.0
P102895,70,Male,West,74,9,Motorcycle,13903.84,0,50.0,576.0,20391.0,No,Employed,Single,0,0.0,
P102896,30,Male,East,88,10,Sedan,10270.12,0,10.0,686.0,5911.0,No,Employed,Married,0,0.0,
P102897,48,Male,North,163,17,SUV,21306.61,0,32.0,703.0,9910.0,No,Employed,Single,1,48468.64,48.0
P102898,58,Female,South,29,1,Motorcycle,8855.09,0,41.0,767.0,12831.0,No,Employed,Married,1,27738.51,59.0
P102899,28,Male,West,38,5,Sedan,12800.5,0,11.0,691.0,7303.0,No,Self-employed,Single,1,25841.12,28.0
P102900,21,Male,West,197,15,Truck,16444.63,0,5.0,727.0,10684.0,Yes,Employed,Married,0,0.0,
P102901,51,Male,South,24,6,Sedan,14231.31,1,31.0,693.0,19912.0,No,Employed,Married,1,53386.27,52.0
P102902,78,Male,South,19,18,Truck,3648.62,0,60.0,555.0,6843.0,No,Self-employed,Married,1,81660.61,78.0
P102903,55,Female,East,174,11,SUV,14710.24,0,35.0,708.0,10798.0,No,Employed,Single,0,0.0,
P102904,63,Female,West,49,17,Sedan,9803.58,0,44.0,658.0,13365.0,No,Unemployed,Single,1,51614.9,64.0
P102905,21,Female,East,44,9,Sedan,8954.51,0,5.0,790.0,14327.0,No,Employed,Married,1,10214.99,22.0
P102906,55,Male,South,201,6,SUV,5281.69,0,35.0,549.0,7676.0,No,Self-employed,Single,1,43125.39,56.0
P102907,36,Male,East,154,3,Truck,12619.2,0,20.0,571.0,11109.0,No,Self-employed,Married,1,55391.11,37.0
P102908,23,Male,West,153,16,SUV,10189.5,0,5.0,701.0,10551.0,Yes,Unemployed,Married,1,17557.27,24.0
P102909,51,Male,North,35,16,Motorcycle,13366.48,0,35.0,756.0,13518.0,No,Unemployed,Married,1,19264.01,52.0
P102910,35,Female,North,164,3,Sedan,8488.59,0,19.0,642.0,6119.0,Yes,Employed,Single,0,0.0,
P102911,30,Male,West,142,20,Truck,26297.2,0,10.0,642.0,18357.0,No,Self-employed,Single,1,48828.46,30.0
P102912,58,Female,East,56,4,Sedan,10369.56,0,42.0,665.0,13290.0,Yes,Self-employed,Single,1,39755.76,59.0
P102913,40,Male,South,134,0,Sedan,16643.2,0,19.0,616.0,17336.0,Yes,Self-employed,Married,0,0.0,
P102914,36,Female,South,32,18,Sedan,16564.81,0,15.0,719.0,9144.0,No,Retired,Married,1,48939.74,36.0
P102915,62,Female,North,26,10,Motorcycle,15897.21,0,44.0,616.0,5899.0,No,Employed,Single,0,0.0,
P102916,28,Female,East,143,0,SUV,8569.61,1,9.0,699.0,7227.0,No,Self-employed,Married,0,0.0,
P102917,18,Female,South,177,7,Sedan,19679.63,0,0.0,557.0,15503.0,Yes,Employed,Single,0,0.0,
P102918,41,Female,South,223,3,SUV,13122.43,0,24.0,770.0,9796.0,No,Employed,Married,1,26684.76,41.0
P102919,79,Female,West,56,14,SUV,13591.82,0,60.0,502.0,3901.0,Yes,Self-employed,Single,1,63233.07,80.0
P102920,71,Male,East,37,16,Truck,11682.78,0,55.0,576.0,12902.0,No,Employed,Married,1,80292.66,71.0
P102921,24,Male,East,125,17,SUV,12026.8,0,3.0,808.0,10396.0,Yes,Unemployed,Married,0,0.0,
P102922,42,Female,South,230,2,Sedan,12196.19,0,24.0,657.0,10523.0,Yes,Unemployed,Married,1,39390.59,42.0
P102923,38,Female,East,53,17,Motorcycle,5850.75,0,20.0,604.0,3449.0,No,Employed,Single,0,0.0,
P102924,32,Male,East,186,6,Motorcycle,13030.98,0,13.0,561.0,4455.0,Yes,Unemployed,Married,1,7538.87,33.0
P102925,18,Male,East,101,16,Sedan,15197.68,0,0.0,619.0,9260.0,No,Unemployed,Married,0,0.0,
P102926,29,Female,West,211,17,Truck,9712.04,0,12.0,670.0,7362.0,No,Self-employed,Married,1,46539.07,30.0
P102927,75,Male,South,78,19,Sedan,11584.31,0,59.0,684.0,9153.0,No,Unemployed,Single,1,52164.57,75.0
P102928,24,Male,North,36,7,SUV,5191.7,1,8.0,673.0,16163.0,No,Employed,Married,0,0.0,
P102929,32,Male,East,101,10,SUV,16437.67,1,13.0,525.0,6679.0,Yes,Retired,Single,1,29409.74,33.0
P102930,38,Female,South,11,2,Sedan,18236.66,0,20.0,660.0,7471.0,No,Retired,Single,0,0.0,
P102931,36,Male,North,27,6,Motorcycle,12874.88,0,18.0,674.0,9364.0,No,Employed,Married,1,43015.83,37.0
P102932,77,Female,West,2,14,Sedan,13411.54,0,57.0,674.0,7183.0,No,Employed,Married,1,37272.36,77.0
P102933,46,Male,South,22,9,SUV,13176.96,0,29.0,652.0,10923.0,No,Self-employed,Single,1,44163.35,47.0
P102934,42,Female,West,66,11,Truck,14994.7,0,26.0,564.0,17138.0,No,Employed,Married,1,68090.2,43.0
P102935,50,Female,South,212,11,Sedan,13004.44,0,31.0,585.0,10563.0,No,Retired,Married,1,36050.94,50.0
P102936,66,Male,West,236,18,Sedan,16093.58,0,46.0,735.0,13291.0,Yes,Employed,Single,1,47662.44,66.0
P102937,49,Male,South,112,18,Sedan,14748.55,1,32.0,596.0,394.0,No,Employed,Single,1,34195.9,50.0
P102938,66,Male,West,17,14,Truck,15079.08,0,50.0,599.0,12408.0,No,Unemployed,Single,1,63687.24,66.0
P102939,52,Male,North,132,20,Truck,13535.82,0,35.0,629.0,19379.0,No,Employed,Married,1,62721.79,53.0
P102940,61,Female,South,14,20,Sedan,14868.16,0,45.0,565.0,12491.0,No,Retired,Single,1,41051.35,61.0
P102941,55,Male,North,7,4,Sedan,8941.76,0,34.0,694.0,12641.0,No,Employed,Married,1,35389.8,55.0
P102942,43,Female,East,79,12,Sedan,4347.59,0,26.0,561.0,13428.0,No,Employed,Single,1,13319.27,44.0
P102943,28,Male,North,222,8,SUV,11679.09,0,11.0,726.0,19840.0,No,Self-employed,Single,1,45382.59,29.0
P102944,52,Male,South,144,9,SUV,19438.85,0,31.0,556.0,18769.0,No,Self-employed,Single,0,0.0,
P102945,25,Male,North,104,7,Sedan,14651.79,0,6.0,630.0,6890.0,No,Employed,Single,0,0.0,
P102946,63,Female,South,194,8,Sedan,14946.49,1,43.0,674.0,18013.0,No,Employed,Single,1,37246.52,63.0
P102947,31,Male,West,147,5,SUV,7970.11,0,13.0,705.0,18880.0,Yes,Unemployed,Single,1,20727.91,31.0
P102948,27,Female,East,1,17,Sedan,13793.35,1,10.0,634.0,3449.0,No,Retired,Married,1,13666.41,28.0
P102949,19,Male,North,31,9,Sedan,7624.28,0,0.0,601.0,12131.0,Yes,Retired,Single,1,16730.8,20.0
P102950,63,Male,East,128,14,Sedan,11935.26,0,42.0,749.0,14628.0,No,Employed,Married,1,41281.57,64.0
P102951,26,Female,North,132,12,SUV,10951.29,0,8.0,663.0,100.0,No,Employed,Married,1,32922.51,27.0
P102952,20,Female,South,91,10,Sedan,13860.43,0,0.0,638.0,8598.0,No,Retired,Single,0,0.0,
P102953,38,Male,North,58,1,Sedan,12131.17,0,18.0,523.0,8421.0,No,Employed,Married,1,29844.89,38.0
P102954,43,Female,East,56,7,SUV,15575.69,1,26.0,663.0,8774.0,No,Unemployed,Married,1,36950.2,44.0
P102955,25,Male,North,181,17,Truck,16118.13,0,4.0,650.0,17223.0,No,Retired,Single,0,0.0,
P102956,65,Female,East,217,2,SUV,16914.37,0,44.0,555.0,11717.0,Yes,Employed,Married,1,45716.27,66.0
P102957,19,Female,East,214,2,Sedan,24086.21,0,3.0,595.0,14106.0,Yes,Self-employed,Married,1,17404.1,19.0
P102958,23,Female,South,43,20,Motorcycle,8972.75,0,3.0,657.0,12447.0,No,Self-employed,Single,1,48417.54,24.0
P102959,45,Female,West,74,6,Sedan,10373.24,0,26.0,683.0,24341.0,No,Employed,Single,0,0.0,
P102960,70,Male,West,225,17,Sedan,10475.9,0,53.0,579.0,16982.0,Yes,Retired,Married,0,0.0,
P102961,46,Female,North,49,20,Motorcycle,4248.5,0,26.0,579.0,11912.0,No,Unemployed,Single,1,24346.66,47.0
P102962,43,Female,East,112,20,SUV,13131.23,0,26.0,658.0,10680.0,No,Retired,Married,0,0.0,
P102963,42,Male,South,108,8,SUV,11613.55,0,26.0,591.0,8517.0,No,Employed,Single,1,37722.03,43.0
P102964,29,Male,West,60,17,Sedan,16615.82,0,9.0,636.0,7134.0,No,Employed,Single,1,17543.93,29.0
P102965,22,Female,South,222,0,Sedan,15655.25,1,5.0,774.0,6015.0,No,Employed,Single,0,0.0,
P102966,51,Female,South,94,3,Sedan,13787.09,0,32.0,647.0,16910.0,No,Unemployed,Single,1,30701.1,52.0
P102967,65,Male,East,144,3,Sedan,13084.59,0,45.0,722.0,7525.0,No,Employed,Married,1,52786.39,65.0
P102968,54,Female,North,73,16,Sedan,9761.91,0,38.0,563.0,15210.0,Yes,Employed,Married,0,0.0,
P102969,32,Female,East,209,1,Sedan,12788.34,0,14.0,596.0,9482.0,No,Retired,Married,1,15275.77,32.0
P102970,61,Male,West,99,14,Sedan,13528.57,0,43.0,595.0,8245.0,No,Employed,Married,1,40653.11,62.0
P102971,53,Male,West,188,12,SUV,11893.94,0,36.0,573.0,10349.0,No,Employed,Married,1,61986.89,54.0
P102972,32,Female,South,114,8,Motorcycle,11922.26,0,12.0,526.0,20960.0,No,Employed,Single,0,0.0,
P102973,60,Male,East,175,6,Truck,12567.15,0,40.0,664.0,27188.0,No,Employed,Married,1,60010.74,60.0
P102974,65,Male,East,15,11,Truck,12843.37,1,49.0,677.0,10168.0,No,Employed,Married,1,73751.51,65.0
P102975,40,Female,South,63,11,Sedan,15603.42,0,22.0,584.0,9709.0,Yes,Employed,Married,1,27002.06,40.0
P102976,23,Female,North,240,13,Sedan,2000.0,0,2.0,598.0,16775.0,No,Employed,Single,1,28608.66,24.0
P102977,63,Female,South,28,14,Sedan,13120.64,0,44.0,655.0,12763.0,Yes,Employed,Married,0,0.0,
P102978,67,Female,South,148,0,Sedan,13049.15,0,46.0,651.0,8733.0,No,Employed,Married,1,31033.98,67.0
P102979,61,Male,West,225,8,SUV,15396.46,0,43.0,722.0,14454.0,No,Retired,Single,0,0.0,
P102980,76,Male,East,191,15,Motorcycle,11593.16,1,56.0,729.0,15838.0,No,Retired,Single,1,54971.65,76.0
P102981,60,Female,West,161,8,Truck,3618.54,1,41.0,603.0,10800.0,Yes,Employed,Married,1,57359.33,61.0
P102982,62,Male,South,36,15,Sedan,4731.96,0,43.0,645.0,10940.0,No,Retired,Married,1,47191.68,62.0
P102983,38,Female,East,125,1,Truck,3679.26,1,22.0,580.0,20575.0,No,Employed,Married,1,62593.72,39.0
P102984,40,Male,South,141,9,Sedan,16058.3,0,19.0,755.0,7896.0,Yes,Employed,Married,1,32894.41,40.0
P102985,60,Male,South,62,17,Sedan,6249.7,1,43.0,669.0,9300.0,Yes,Employed,Married,1,53976.66,61.0
P102986,72,Male,North,196,12,SUV,17279.2,0,55.0,720.0,9687.0,No,Unemployed,Single,1,59029.88,72.0
P102987,33,Female,West,151,1,SUV,10515.48,0,17.0,625.0,20495.0,No,Employed,Married,1,25247.53,33.0
P102988,64,Male,West,200,12,Truck,11144.66,0,44.0,721.0,2117.0,Yes,Employed,Single,1,71701.92,64.0
P102989,70,Male,South,13,2,Sedan,18973.52,0,50.0,702.0,16112.0,No,Retired,Single,1,47316.24,70.0
P102990,77,Male,North,88,14,Sedan,13127.4,0,60.0,740.0,11853.0,No,Retired,Married,1,53069.87,77.0
P102991,32,Female,South,40,2,Sedan,6540.03,0,14.0,556.0,21067.0,No,Employed,Married,1,35984.61,33.0
P102992,42,Male,South,238,9,Sedan,12484.59,0,26.0,655.0,13778.0,No,Employed,Single,1,43130.43,42.0
P102993,53,Male,South,158,5,Motorcycle,15839.32,1,35.0,727.0,1243.0,No,Employed,Married,1,40338.03,54.0
P102994,28,Male,North,124,13,Motorcycle,9867.91,0,12.0,585.0,20057.0,No,Employed,Single,1,53127.78,29.0
P102995,68,Female,East,222,8,Motorcycle,19292.28,0,52.0,687.0,10820.0,Yes,Employed,Single,1,41797.55,69.0
P102996,32,Male,North,25,17,Sedan,7004.98,0,15.0,690.0,1797.0,No,Unemployed,Married,1,21642.05,33.0
P102997,21,Male,South,225,7,Sedan,3567.71,0,4.0,699.0,9973.0,No,Employed,Married,1,36159.33,22.0
P102998,38,Male,East,201,5,Motorcycle,18972.11,0,17.0,673.0,12181.0,Yes,Employed,Married,1,29815.3,39.0
P102999,30,Female,South,154,14,Motorcycle,8601.08,0,12.0,693.0,6754.0,Yes,Retired,Single,0,0.0,
P103000,39,Female,North,24,13,Sedan,8102.78,0,19.0,680.0,4343.0,No,Self-employed,Married,1,32744.94,39.0
P103001,36,Female,North,97,14,Truck,9993.01,1,17.0,733.0,13483.0,No,Retired,Married,1,57190.64,36.0
P103002,51,Female,East,39,19,Sedan,8106.91,0,30.0,600.0,5781.0,Yes,Employed,Married,1,30091.96,51.0
P103003,31,Female,North,217,5,Motorcycle,15597.06,0,13.0,674.0,6870.0,No,Unemployed,Married,1,38102.93,32.0
P103004,78,Male,South,109,11,Sedan,10140.55,0,60.0,735.0,18787.0,No,Unemployed,Single,1,39958.8,78.0
P103005,21,Female,East,207,9,Motorcycle,7241.72,0,2.0,595.0,10347.0,No,Unemployed,Married,1,35644.87,21.0
P103006,65,Female,West,61,18,Sedan,10904.82,0,46.0,602.0,5914.0,No,Unemployed,Married,1,41179.31,65.0
P103007,70,Female,South,233,7,SUV,8373.42,0,49.0,687.0,7522.0,Yes,Unemployed,Single,1,46230.91,70.0
P103008,69,Male,West,240,4,Sedan,11841.5,0,50.0,747.0,,No,Unemployed,Single,1,30446.61,70.0
P103009,63,Female,East,177,9,Sedan,8182.47,1,42.0,641.0,14110.0,No,Unemployed,Married,1,24244.6,64.0
P103010,44,Male,East,169,10,Sedan,11221.11,0,25.0,657.0,15329.0,Yes,Employed,Married,1,39510.35,44.0
P103011,46,Female,South,198,19,SUV,11318.31,0,25.0,675.0,16021.0,No,Employed,Married,1,55148.47,47.0
P103012,64,Male,North,20,13,Sedan,19459.96,0,43.0,616.0,13668.0,Yes,Employed,Married,1,33274.16,65.0
P103013,45,Male,South,172,13,SUV,16712.0,0,26.0,804.0,15040.0,No,Employed,Single,1,52973.85,45.0
P103014,52,Male,North,16,1,Sedan,12690.88,1,34.0,585.0,9622.0,No,Unemployed,Married,1,41642.54,53.0
P103015,25,Male,North,149,16,Sedan,10778.17,0,8.0,656.0,6411.0,No,Retired,Married,1,24223.76,26.0
P103016,33,Female,South,15,14,SUV,10726.43,0,16.0,657.0,18790.0,No,Employed,Married,1,28054.66,34.0
P103017,59,Male,East,167,2,Sedan,12513.43,0,43.0,497.0,16401.0,No,Employed,Single,0,0.0,
P103018,53,Male,South,42,2,Motorcycle,8642.14,0,33.0,591.0,10593.0,No,Employed,Single,1,52517.49,54.0
P103019,47,Female,West,189,2,Truck,10497.11,0,29.0,555.0,8678.0,No,Employed,Married,0,0.0,
P103020,35,Male,East,4,2,Truck,10999.59,0,16.0,700.0,23431.0,No,Employed,Married,0,0.0,
P103021,19,Female,North,152,17,Sedan,11916.71,1,2.0,531.0,7478.0,No,Self-employed,Married,1,30981.56,20.0
P103022,66,Male,East,131,5,Sedan,12634.15,0,50.0,716.0,13136.0,Yes,Employed,Married,0,0.0,
P103023,30,Male,South,114,13,Motorcycle,14908.61,0,11.0,567.0,8649.0,No,Employed,Single,1,23897.02,31.0
P103024,21,Female,East,129,2,Sedan,15690.95,0,5.0,717.0,9944.0,No,Employed,Single,0,0.0,
P103025,43,Female,North,222,0,Truck,14171.96,0,24.0,552.0,8249.0,Yes,Employed,Married,1,58920.63,44.0
P103026,42,Male,North,141,9,Sedan,18977.23,0,21.0,680.0,1179.0,No,Unemployed,Single,0,0.0,
P103027,47,Female,East,54,12,Sedan,14630.7,0,28.0,715.0,13951.0,No,Employed,Married,1,37332.62,47.0
P103028,28,Female,West,82,8,SUV,11779.04,0,11.0,690.0,15284.0,No,Employed,Married,1,27760.37,28.0
P103029,24,Female,North,40,1,Motorcycle,11670.17,2,7.0,565.0,8677.0,No,Employed,Married,1,17286.73,24.0
P103030,48,Male,West,127,9,Sedan,15642.27,0,29.0,729.0,25031.0,No,Employed,Married,1,26603.14,48.0
P103031,61,Male,North,139,11,Sedan,11018.25,0,44.0,688.0,13417.0,No,Employed,Single,0,0.0,
P103032,27,Female,East,42,18,Truck,13627.29,0,9.0,485.0,12836.0,Yes,Retired,Single,1,65369.71,28.0
P103033,56,Female,North,93,2,Sedan,14022.6,0,37.0,658.0,13935.0,No,Employed,Married,1,42445.04,57.0
P103034,30,Male,West,4,18,Sedan,2115.99,0,13.0,848.0,9035.0,Yes,Employed,Married,0,0.0,
P103035,48,Female,West,25,0,Sedan,6028.97,0,32.0,728.0,7112.0,No,Self-employed,Married,1,45964.38,48.0
P103036,24,Male,East,100,14,SUV,15491.54,0,8.0,615.0,8193.0,Yes,Self-employed,Married,1,28944.57,24.0
P103037,80,Male,West,164,12,Truck,13784.27,0,60.0,688.0,9275.0,No,Self-employed,Single,1,82546.01,81.0
P103038,73,Male,West,192,6,Motorcycle,2000.0,0,53.0,623.0,14803.0,No,Employed,Married,1,44135.6,74.0
P103039,66,Female,East,125,1,Sedan,2000.0,0,50.0,721.0,10111.0,No,Unemployed,Married,1,51861.4,67.0
P103040,59,Male,North,172,19,Sedan,17810.19,0,38.0,593.0,15094.0,No,Retired,Married,1,46934.89,60.0
P103041,78,Female,East,40,10,Sedan,14595.52,0,60.0,735.0,5692.0,No,Unemployed,Married,1,31923.61,79.0
P103042,59,Female,North,92,15,Sedan,17516.94,0,41.0,714.0,8779.0,No,Employed,Single,0,0.0,
P103043,73,Female,North,173,13,Sedan,8132.55,0,55.0,695.0,8439.0,No,Unemployed,Single,1,44313.86,74.0
P103044,53,Female,North,136,14,SUV,9549.26,2,33.0,795.0,100.0,Yes,Employed,Married,1,35977.98,53.0
P103045,37,Female,South,85,19,Sedan,19279.79,0,19.0,720.0,9710.0,No,Employed,Single,1,38805.98,38.0
P103046,21,Female,North,35,18,SUV,13649.09,0,4.0,722.0,6812.0,No,Employed,Married,0,0.0,
P103047,71,Male,East,172,6,Motorcycle,12337.1,0,55.0,729.0,14286.0,Yes,Employed,Married,1,36669.0,72.0
P103048,24,Male,East,146,8,Motorcycle,11359.82,0,7.0,700.0,15663.0,Yes,Unemployed,Married,0,0.0,
P103049,71,Male,East,47,3,Sedan,5088.06,0,51.0,682.0,4999.0,No,Unemployed,Married,1,27741.19,72.0
P103050,18,Male,South,153,5,Sedan,16521.91,0,1.0,603.0,10773.0,Yes,Employed,Single,1,35486.04,18.0
P103051,61,Female,West,238,9,Sedan,4093.82,0,40.0,604.0,5601.0,No,Self-employed,Married,0,0.0,
P103052,73,Male,South,169,2,Motorcycle,14626.46,0,56.0,680.0,13622.0,No,Employed,Married,1,48048.11,73.0
P103053,62,Male,East,5,20,Motorcycle,12332.75,0,45.0,693.0,8565.0,Yes,Employed,Single,0,0.0,
P103054,59,Female,East,192,0,Truck,13184.54,0,38.0,651.0,9330.0,Yes,Employed,Married,1,95628.41,59.0
P103055,64,Female,West,190,5,SUV,9641.56,0,46.0,616.0,10916.0,Yes,Employed,Married,1,51123.72,65.0
P103056,76,Male,South,125,4,Sedan,17838.93,0,60.0,640.0,13430.0,No,Employed,Single,1,42125.5,76.0
P103057,30,Female,East,111,14,Motorcycle,9686.38,1,9.0,646.0,12276.0,No,Employed,Single,1,36133.77,30.0
P103058,72,Male,North,72,10,Motorcycle,11908.3,0,55.0,669.0,13966.0,No,Employed,Married,1,48284.17,73.0
P103059,39,Male,North,87,19,Truck,12053.92,0,20.0,634.0,15594.0,No,Employed,Married,1,58832.19,40.0
P103060,71,Female,East,3,12,Sedan,10673.4,0,55.0,732.0,11334.0,No,Employed,Married,1,9487.81,72.0
P103061,38,Female,North,236,5,Sedan,13626.37,0,22.0,642.0,6822.0,No,Employed,Married,1,35542.33,38.0
P103062,39,Male,West,165,4,Sedan,14887.12,0,,605.0,3994.0,No,Employed,Single,1,43175.41,40.0
P103063,45,Female,East,223,1,Motorcycle,11560.01,0,25.0,644.0,8186.0,No,Retired,Married,0,0.0,
P103064,26,Male,South,93,16,Motorcycle,14513.49,1,6.0,573.0,13124.0,No,Retired,Married,0,0.0,
P103065,43,Male,East,41,11,Sedan,14568.83,0,27.0,791.0,5085.0,No,Employed,Married,0,0.0,
P103066,26,Male,West,148,11,SUV,13589.93,0,8.0,696.0,17369.0,No,Retired,Single,1,30173.95,27.0
P103067,32,Female,South,195,13,Sedan,18029.76,0,11.0,649.0,6746.0,Yes,Employed,Single,1,48415.79,32.0
P103068,27,Female,West,87,6,Sedan,18471.12,1,7.0,749.0,11435.0,No,Employed,Married,1,31420.91,28.0
P103069,41,Male,North,168,13,Sedan,10406.95,0,21.0,636.0,19382.0,No,Employed,Married,0,0.0,
P103070,75,Male,North,85,6,Sedan,10799.96,0,58.0,648.0,11089.0,No,Employed,Married,1,54421.36,76.0
P103071,74,Female,North,205,8,Sedan,14772.02,0,57.0,601.0,6540.0,No,Self-employed,Single,1,40449.81,75.0
P103072,78,Male,West,136,13,Sedan,11743.23,0,58.0,584.0,100.0,Yes,Self-employed,Single,1,30967.95,79.0
P103073,59,Male,West,133,20,Truck,13242.21,0,41.0,665.0,14031.0,Yes,Retired,Single,1,57055.45,59.0
P103074,25,Female,East,25,16,Sedan,7312.15,0,8.0,724.0,13551.0,No,Unemployed,Married,0,0.0,
P103075,41,Male,South,39,16,Truck,10910.41,0,20.0,589.0,14880.0,No,Employed,Single,1,47388.26,42.0
P103076,33,Female,South,165,20,SUV,12331.66,0,15.0,633.0,12565.0,No,Employed,Single,1,41098.08,34.0
P103077,66,Male,West,125,12,Truck,8344.0,0,45.0,636.0,9318.0,No,Employed,Single,1,86760.56,66.0
P103078,43,Female,West,105,17,Motorcycle,5390.16,0,22.0,704.0,8068.0,No,Employed,Single,1,48198.04,43.0
P103079,44,Male,North,5,18,Sedan,17103.77,0,28.0,620.0,12209.0,Yes,Employed,Single,1,29554.47,45.0
P103080,54,Female,West,136,16,Sedan,5828.29,0,33.0,703.0,16950.0,Yes,Unemployed,Single,1,25275.31,54.0
P103081,21,Male,North,236,5,Sedan,18246.72,0,0.0,700.0,100.0,No,Employed,Married,1,5567.75,21.0
P103082,67,Female,West,4,11,Sedan,16519.42,0,49.0,,16693.0,No,Self-employed,Married,0,0.0,
P103083,41,Female,South,169,5,Sedan,13235.12,0,24.0,629.0,10548.0,No,Self-employed,Married,1,12744.27,41.0
P103084,36,Male,East,60,2,SUV,13805.43,0,15.0,656.0,11164.0,Yes,Employed,Single,1,35705.99,37.0
P103085,53,Male,West,54,14,Truck,14987.68,0,34.0,619.0,15476.0,No,Employed,Married,0,0.0,
P103086,77,Female,North,150,2,SUV,10334.16,1,59.0,587.0,11146.0,No,Employed,Married,1,47760.82,77.0
P103087,56,Female,East,78,14,Sedan,10513.09,0,36.0,754.0,13129.0,Yes,Retired,Married,1,32878.71,57.0
P103088,27,Male,North,19,0,Sedan,11226.33,0,6.0,525.0,3831.0,No,Self-employed,Married,1,42056.07,27.0
P103089,42,Male,North,205,20,Sedan,13381.38,0,21.0,666.0,10613.0,No,Unemployed,Married,1,28045.87,43.0
P103090,35,Female,East,99,2,SUV,9327.61,0,17.0,746.0,14532.0,No,Employed,Married,1,28142.75,35.0
P103091,36,Male,East,68,4,Sedan,9969.56,0,18.0,594.0,10042.0,No,Employed,Single,1,30429.12,37.0
P103092,53,Female,East,33,13,Motorcycle,20009.86,0,35.0,652.0,10342.0,No,Employed,Single,1,28446.5,53.0
P103093,27,Female,West,150,3,SUV,13242.41,1,7.0,713.0,12820.0,No,Employed,Single,1,28768.91,27.0
P103094,50,Female,East,193,8,Sedan,7350.67,0,29.0,437.0,14155.0,No,Employed,Married,1,46972.17,51.0
P103095,72,Male,West,139,17,Sedan,15427.67,0,54.0,646.0,19608.0,Yes,Retired,Married,1,43066.99,73.0
P103096,67,Male,South,16,9,Sedan,10869.37,0,48.0,540.0,14198.0,No,Unemployed,Single,1,27620.74,67.0
P103097,22,Female,South,196,7,Motorcycle,9586.04,0,2.0,717.0,18758.0,No,Unemployed,Married,1,29140.98,23.0
P103098,64,Female,North,127,12,Motorcycle,21766.33,1,45.0,595.0,11515.0,No,Employed,Single,1,44838.04,65.0
P103099,66,Female,North,93,1,Sedan,12298.34,1,47.0,775.0,157.0,Yes,Employed,Married,1,37363.93,66.0
P103100,52,Male,West,231,19,Truck,8789.54,0,33.0,583.0,9859.0,No,Employed,Single,0,0.0,
